id,full_text,posted_by,created_at,checked_at
1528732479468748801,"One staffer recounted the time a caller used her ethnicity to insult her. Another detailed how a caller routinely “attacks in the form of a question. It’ll be like, 'Do you guys know how stupid you are?'”
https://t.co/rcnHTl4c77",USATODAY,2022-05-23 13:40:00+00:00,2022-05-23 13:44:37.049971+00:00
1528732546703441922,Pfizer/BioNTech say three COVID shots generate good response in children under 5 https://t.co/Xfns2zhj6m https://t.co/mqG9iIczJD,Reuters,2022-05-23 13:40:16+00:00,2022-05-23 13:44:37.049972+00:00
1528733493865373702,"Even as the S&amp;P 500 on Friday narrowly avoided plunging into a bear market, Morgan Stanley strategists say it’s too early to turn optimistic on stocks https://t.co/e1miswb7zg",business,2022-05-23 13:44:02+00:00,2022-05-23 13:44:37.049974+00:00
1528732566844473345,"Florida is the best place to retire in the U.S., but 2 states are close runners up, analysis finds. (via @Grow_mag) https://t.co/3x7qb4MJb3",CNBC,2022-05-23 13:40:21+00:00,2022-05-23 13:44:37.049975+00:00
1528732479984500737,"Chinese Premier Li Keqiang on Monday sent a message of congratulations to Anthony Albanese, hours after he was sworn in as Australia's new prime minister. https://t.co/3iuLBEpR3D",PDChina,2022-05-23 13:40:00+00:00,2022-05-23 13:44:37.049976+00:00
1528732459961044994,"In cowboy country, a husband and father troubled by suicide reimagines American masculinity, one conversation at a time. 

My latest story:
https://t.co/pCYYwgLMTY",washingtonpost,2022-05-23 13:39:55+00:00,2022-05-23 13:44:37.049977+00:00
1528732193471741955,"The Biden administration announced that a dozen Indo-Pacific countries will join the US in a sweeping economic initiative designed to counter China’s influence in the region, even as questions remain about its effectiveness https://t.co/aymehrKWWY",bpolitics,2022-05-23 13:38:52+00:00,2022-05-23 13:44:37.049981+00:00
1528732479422574598,"Jan Hugo never realized her childhood dream of becoming a princess so instead she became Australia's queen of royal memorabilia with over 10,000 pieces, a collection she plans to grow as Queen Elizabeth marks her Platinum Jubilee next month https://t.co/jKHniaOMoc https://t.co/OUsAIFGvq5",Reuters,2022-05-23 13:40:00+00:00,2022-05-23 13:44:37.049987+00:00
1528732858730397696,"Starbucks is leaving Russia completely, marking the latest corporate withdrawal from the country after its invasion of Ukraine https://t.co/uUhsEppzpb",business,2022-05-23 13:41:30+00:00,2022-05-23 13:44:37.049989+00:00
1528732159464325120,Vice Pres. Kamala Harris and Surgeon General Dr. Vivek Murthy are warning of burnout among the nation's health care staff after more than two years of the COVID-19 pandemic. https://t.co/zvGF3m9ayo,ABCPolitics,2022-05-23 13:38:43+00:00,2022-05-23 13:44:37.049991+00:00
1528733494716792832,"Commodity traders resist taking delivery of key Russian palladium supplies, disrupting global markets https://t.co/MJiAMl608j",business,2022-05-23 13:44:02+00:00,2022-05-23 13:44:37.049992+00:00
1528732887989772289,"Nazanin Zaghari-Ratcliffe says Iran made her confess as condition of release

https://t.co/OJhcHnI5Jn https://t.co/3AdU5GaIBK",BBCNews,2022-05-23 13:41:37+00:00,2022-05-23 13:44:37.049998+00:00
1528732742434885634,'DO YOUR JOB': Family of subway shooting victim has a sharp message for NYC mayor https://t.co/xa9AgKmcFb,FoxNews,2022-05-23 13:41:02+00:00,2022-05-23 13:44:37.050012+00:00
1528732844691963905,Who’s ahead in the North Carolina Senate race? Here are the latest polls: https://t.co/5dnsNcEvFX,ABCPolitics,2022-05-23 13:41:27+00:00,2022-05-23 13:44:37.050023+00:00
1528732133824634880,"Hung Cao — a Vietnamese refugee, Navy veteran and first-time candidate — surprised political insiders, considering he had little name recognition. https://t.co/WgN4INjMbO",washingtonpost,2022-05-23 13:38:37+00:00,2022-05-23 13:44:37.050024+00:00
1528732501862236162,"The ECB is likely to start raising interest rates in July and exit sub-zero territory by the end of September, President Christine Lagarde says https://t.co/tMKS16WdSG",business,2022-05-23 13:40:05+00:00,2022-05-23 13:44:37.050026+00:00
1528732231405080576,"NEW on @NBCNews: America without Roe: More mental health concerns and a rise in abortion pills 👇
https://t.co/HoZOsynVRv",NBCNews,2022-05-23 13:39:01+00:00,2022-05-23 13:44:37.050027+00:00
1528732161079222273,#BREAKING Defending French Open champion Barbora Krejcikova loses in first round to teenager Diane Parry #AFPSports https://t.co/8cCAiaZ9zC,AFP,2022-05-23 13:38:44+00:00,2022-05-23 13:44:37.050030+00:00
1528732004745113600,"Sound and stable development of China-Australia relations conforms to the fundamental interests and common aspirations of their peoples, Chinese Premier Li Keqiang said in a congratulatory message to new Australian Prime Minister Anthony Albanese. https://t.co/1CninKOY5h https://t.co/zGe0vNND1n",XHNews,2022-05-23 13:38:07+00:00,2022-05-23 13:44:37.050032+00:00
1528732483461816326,Anaheimgate: Inside an expanding corruption case https://t.co/oKc5f3wI2W,latimes,2022-05-23 13:40:01+00:00,2022-05-23 13:44:37.050037+00:00
1528733040956121091,Stocks bounce to start the week as Wall Street tries to recover from relentless sell-off https://t.co/rQLshsOXJs,CNBC,2022-05-23 13:42:14+00:00,2022-05-23 13:44:37.050040+00:00
1528732159464325120,Vice Pres. Kamala Harris and Surgeon General Dr. Vivek Murthy are warning of burnout among the nation's health care staff after more than two years of the COVID-19 pandemic. https://t.co/zvGF3m9ayo,ABCPolitics,2022-05-23 13:38:43+00:00,2022-05-23 13:44:37.050041+00:00
1528733346574090241,"‘None of it has felt insurmountable’: Amanda Abbington on Sherlock, divorce and her fiancé’s nightmare fall https://t.co/4NjUkDLRCM",guardian,2022-05-23 13:43:26+00:00,2022-05-23 13:44:37.050044+00:00
1528732065155383298,This is how the Foreign Press covers ⁦@POTUS⁩ while traveling abroad.  https://t.co/ri4wUf8Kt5,JCBua,2022-05-23 13:38:21+00:00,2022-05-23 13:44:49.978586+00:00
1528732064056500224,"Biden said that the U.S. would intervene militarily if China were to invade Taiwan, saying the burden to protect Taiwan is “even stronger” after Russia’s invasion of Ukraine https://t.co/8Vi8Wwhzag",b_csom,2022-05-23 13:38:21+00:00,2022-05-23 13:44:50.217298+00:00
1528732063217725442,"There’s nothing more freighting than Joe Biden talking about war/using military force against China or Russia.
Everything Biden touches is a disaster for the American people!
Biden is no match for Putin or Xi Jinping! https://t.co/et2RBlSO9P",deplorablelyndi,2022-05-23 13:38:20+00:00,2022-05-23 13:44:50.309772+00:00
1528732062860996608,"China is a threat not because of what Russia and Putin are doing. 

It's what our @POTUS is doing. He is funding a war and lining pockets! 

He has also lined up with NWO and WEF to hand over our sovereignty to WHO.

The monkeypox plan, see who is controlling WHO ... China! https://t.co/VCEfuJBB2N https://t.co/1gxZlznzaQ",passivec,2022-05-23 13:38:20+00:00,2022-05-23 13:44:50.346011+00:00
1528732055491706883,"He also prayed that the Catholic Church in China may live in greater communion with the universal church in freedom and tranquility.

https://t.co/6XB8nzaN1j",CRMedia_Vatican,2022-05-23 13:38:19+00:00,2022-05-23 13:44:50.378950+00:00
1528732033173884928,Bravo 👏🏻 to our FM @BBhuttoZardari for taking up and resolving the issue of students on ur first visit to China 🇨🇳,BilalPPPOfcl,2022-05-23 13:38:13+00:00,2022-05-23 13:44:50.450445+00:00
1528731996889182208,A recent RAND Corporation study delved into the threat China poses to Taiwan. https://t.co/W5UUh7ktcf,FPRI_Orbis,2022-05-23 13:38:05+00:00,2022-05-23 13:44:50.614203+00:00
1528732055961538567,Watergate was a pimple on a Democrat's ass compared to the Hillary/Russia/dossier lies now coming out of the Sussman trial in D.C.,rickdanna4719,2022-05-23 13:38:19+00:00,2022-05-23 13:44:50.746417+00:00
1528732291907952641,"As #US rushes to buy millions of doses of Jynneos vaccines used for prevention of both smallpox and monkeypox, experts predict that China could have vaccine against monkeypox within roughly a year if needed. 
https://t.co/He0UWwutt8",globaltimesnews,2022-05-23 13:39:15+00:00,2022-05-23 13:44:50.976244+00:00
1528732260018622464,"China is expected to launch its flagship space telescope in late 2023, an effort to rival NASA's Hubble Space Telescope.
https://t.co/IYszHquTUN",dcexaminer,2022-05-23 13:39:07+00:00,2022-05-23 13:44:51.079073+00:00
1528732256260526083,"The fascist government of pir qureshi and imran niazi could not solve the problem of students studying in China for 2 years.
 Who's young youngest foreign minister @BBhuttoZardari resolved in 2 days
@AseefaBZ @BakhtawarBZ 
@sherryrehman @A_Qadir_Patel https://t.co/CyjZTVb3u0",baksher_boto321,2022-05-23 13:39:07+00:00,2022-05-23 13:44:51.111606+00:00
1528732238782902274,Didi Shareholders Vote to Delist From NYSE in Wake of China's Tech Crackdown - https://t.co/lQh7X687jr,InvestingStockz,2022-05-23 13:39:02+00:00,2022-05-23 13:44:51.213010+00:00
1528732229802905602,"Biden Says U.S. Military Would Defend Taiwan if China Invaded
https://t.co/IFphsiG5vR via @CurrentStatus",Matt_Kiser,2022-05-23 13:39:00+00:00,2022-05-23 13:44:51.246087+00:00
1528732337957117954,"The world has just ten weeks' worth of wheat left after the Ukraine war

Food supplies are being rocked by Russia's invasion of the 'breadbasket of Europe' 
https://t.co/XrdHWcjg2N https://t.co/o6v0SiBAPP",VippusaO,2022-05-23 13:39:26+00:00,2022-05-23 13:44:51.383831+00:00
1528732313533784067,"Crimean Tatars, the indigenous Muslims of Ukraine, have joined the fight against Russia’s invasion. @riadaaa spoke with their venerated leader, Mustafa Dzhemilev, about a war that, for him, began in 2014 and has only grown worse since. @newlinesmag https://t.co/Ji35BhDq1I",cathyby,2022-05-23 13:39:20+00:00,2022-05-23 13:44:51.450410+00:00
1528732299168206848,"Russia’s invasion of #Ukraine has spurred the urgency to increase our defence spending. 
The time to push forward European defence is now. 
My new blog post: 
https://t.co/CvsqxE8ZNS https://t.co/pb5WEJ8qhP",UEnoBrasil,2022-05-23 13:39:17+00:00,2022-05-23 13:44:51.548739+00:00
1528732609102196736,"China has “drastically depleted global fish stocks &amp; undermined traditional livelihoods of many countries so any steps taken to track, identity, &amp; curb such activity would have environmental &amp; security benefits for the region.” Quoted⁩ by ⁦@Dimi⁩ https://t.co/6IFVp3al0X",djfm_dot_com,2022-05-23 13:40:31+00:00,2022-05-23 13:44:51.617537+00:00
1528732598721208320,"China says it will take targeted, forceful steps to support the economy https://t.co/M3QstDAkUA",TFPdaily,2022-05-23 13:40:28+00:00,2022-05-23 13:44:51.651312+00:00
1528732596145750016,"🇮🇳🇯🇵🇦🇺🇺🇸| A serious stocktaking is expected to be undertaken during the #QuadSummit2022, writes @bhatia_rk in @htTweets

He analyses the #political dimension given the increased focus on #Russia rather than #China and points out gaps in the #Quad strategy.
https://t.co/P6J8JpBuqT",bhatia_rk,2022-05-23 13:40:28+00:00,2022-05-23 13:44:51.682370+00:00
1528732550889447432,Very very short term all that really matters to $TSLA is getting Shanghai ramped back up- obv the other factories need to at least pull their expected weight but China is where all the forced lockdown issues have tied their hands; China demand prob not helping time being either,VetTechTrader,2022-05-23 13:40:17+00:00,2022-05-23 13:44:51.716815+00:00
1528732528630239232,The US is seeking to ally with India against China. The problem is that India is turning into a fascist state targeting Muslims. Whether the US will acknowledge and do something about that remains to be seen because so far the answer is no. https://t.co/Lxl5Y9dvek,JosephRReagan,2022-05-23 13:40:11+00:00,2022-05-23 13:44:51.749896+00:00
1528732510196203520,"US military will defend Taiwan 'if it comes to that,' Biden says

https://t.co/4Fwr3hb3RK",zhangtianliang,2022-05-23 13:40:07+00:00,2022-05-23 13:44:51.781572+00:00
1528732491619528704,China News: Xi Jinping Laughs and Toasts on Tesla Stock Crash. Join the World's Greatest Free Party #news #usa $NVDA #news #biden $SPY $TSLA $COST $TGT #Bitcoin $QQQ $SPY #Cryptocrash #investing #ukraine $COIN $DE #cryptonews #bolsomusk $ARKK #china  https://t.co/D3mQw0fK8F,IntuitiveAICODE,2022-05-23 13:40:03+00:00,2022-05-23 13:44:51.814510+00:00
1528732487639351296,"As #US rushes to buy millions of doses of Jynneos vaccines used for prevention of both smallpox and monkeypox, experts predict that China could have vaccine against monkeypox within roughly a year if needed. 
https://t.co/He0UWwutt8",Akif86517299,2022-05-23 13:40:02+00:00,2022-05-23 13:44:51.855068+00:00
1528732482450882562,Biden says US would respond 'militarily' if China attacked Taiwan  https://t.co/snEDIk4Iod,CrossroadsToday,2022-05-23 13:40:00+00:00,2022-05-23 13:44:51.887744+00:00
1528732479653302272,"A team of explorers has discovered a giant sinkhole in China which could have 'species unknown to science' till now

https://t.co/Nq5uC4fM7U",WIONews,2022-05-23 13:40:00+00:00,2022-05-23 13:44:51.918936+00:00
1528732476901924868,"EXPOSED: New W.H.O. health treaty could END U.S. and all nation state sovereignty and place China in charge of the world.
@BorisJohnson - signing away our lives to the CCP &amp; Dr, Tedros, a man wanted for genocide.
Treason of the highest order.

https://t.co/6VIoaXXr3n via @YouTube",HookeyGolfer,2022-05-23 13:39:59+00:00,2022-05-23 13:44:51.951102+00:00
1528732461861326848,"For all those who say Biden is ""weak"" on national security... https://t.co/wlt1Xgj8N7",BajpaiKanti,2022-05-23 13:39:56+00:00,2022-05-23 13:44:52.020125+00:00
1528732448292581376,"4/ Then, at 16:30, don’t miss “The True Story of China’s Genocide of the Uyghurs,” a conversation with @uscirf Vice Chair &amp; former #OsloFF speaker @nuryturkel and HRF Chairman @Kasparov63.",nuryturkel,2022-05-23 13:39:52+00:00,2022-05-23 13:44:52.051887+00:00
1528732621378822144,"Naomi Osaka says she is “leaning more towards not playing” at Wimbledon because the WTA and ATP have said they will not award ranking points this year after the All England Club banned players from Russia and Belarus.

https://t.co/Mm4zROanGj",Sportsnet,2022-05-23 13:40:34+00:00,2022-05-23 13:44:52.152313+00:00
1528732618182778881,"📽️Thousands of people chanted anti-war slogans at a rock concert in Russia last weekend in a growing sign of public discontent with the Kremlin’s invasion of Ukraine
https://t.co/aX9MdQfQeo https://t.co/8RK6Cy0iTK",Sunpoches,2022-05-23 13:40:33+00:00,2022-05-23 13:44:52.185031+00:00
1528732615678861313,"Poland's government has terminated a 30-year-old agreement with Russia over gas supplies and infrastructure, the country's climate minister, Anna Moskwa announced. 
""We have always known that Gazprom is not a trustworthy partner,"" she added.",smilingoutloud2,2022-05-23 13:40:32+00:00,2022-05-23 13:44:52.217595+00:00
1528732596133314561,"Biden says, Russia must pay ""a long-term price” for its barbarism in Ukraine

#StandWithUkraine",ralakbar,2022-05-23 13:40:28+00:00,2022-05-23 13:44:52.284321+00:00
1528732590521335808,"This is amazing. Here's hoping the people of Russia can read it, too. https://t.co/OYSUIVgv1v",acruiz,2022-05-23 13:40:26+00:00,2022-05-23 13:44:52.316878+00:00
1528732582560530433,"According to the Guardian, Syrian regime has sent barrel bomb technicians to #Russia to assist the Russian military in using these weapons in #Ukraine.

This doesn't need any explanation.

#Syria https://t.co/ulNb0FOuvU",Dr_mz13,2022-05-23 13:40:24+00:00,2022-05-23 13:44:52.420288+00:00
1528732867324391424,"Biden: ""US would defend Taiwan if attacked"". @POTUS sees combative PRC Taiwan rhetoric as warranting presidential pushback. His confidence appears bolstered by the Ukraine experience, which has rattled China’s exuberance over martial plans for conquest. https://t.co/kYYtQVhv8Y",Dr_M_Davis,2022-05-23 13:41:32+00:00,2022-05-23 13:44:52.616195+00:00
1528732862312116225,"One of China’s wealthy coastal provinces has unveiled plans for 100 new renewable energy pilot projects over the next three years, becoming the first region in the country to release a roadmap to kick off its green energy transition. https://t.co/q8MxNgkl4i",caixin,2022-05-23 13:41:31+00:00,2022-05-23 13:44:52.723561+00:00
1528732860009459712,"China spends more than other major economies on helping favored industries, report finds, a conclusion expected to intensify debate in Washington https://t.co/xoHAxwflAr via @WSJ",vijramachandran,2022-05-23 13:41:30+00:00,2022-05-23 13:44:52.757798+00:00
1528732834051117056,"As #US rushes to buy millions of doses of Jynneos vaccines used for prevention of both smallpox and monkeypox, experts predict that China could have vaccine against monkeypox within roughly a year if needed. 
https://t.co/He0UWwutt8",PrincessBibiRF_,2022-05-23 13:41:24+00:00,2022-05-23 13:44:52.790089+00:00
1528732815977857026,"The core and essence of the one-China principle or one-China policy is “one China”. This is the political precondition and foundation of the diplomatic relations between China and 181 countries, including the US. https://t.co/UgtYnovK6V",wilson6923,2022-05-23 13:41:20+00:00,2022-05-23 13:44:52.854132+00:00
1528732808591572992,China will offer more than $21.1 billion in tax relief to companies and consumers as it seeks to offset the heavy impact of coronavirus lockdowns on its economy https://t.co/gqSqzjQnJI via @business @hancocktom,rhjameson,2022-05-23 13:41:18+00:00,2022-05-23 13:44:52.886434+00:00
1528732782096175106,"A new investigation shows that the NBA’s 40 principal owners have over $10 billion in China-connected investments.

@owenpoindexter takes a look at some of the largest stakes ⤵️",ConnieScouts,2022-05-23 13:41:12+00:00,2022-05-23 13:44:52.918143+00:00
1528732753461747713,"Chinese Premier Li Keqiang congratulated Anthony Albanese on becoming the new Australian PM, noting that the ALP contributed to the establishment of diplomatic ties with China in the 1970s. https://t.co/boSK3UGNed",riyazulkhaliq,2022-05-23 13:41:05+00:00,2022-05-23 13:44:53.016942+00:00
1528732901969305601,"#SanctionRussiaNOW: After 3 months of war, life in #Russia has profoundly changed #Russianlosses  #StopRussiaNOW #StopPutinNOW #Putin #StopRussia #RussianUkrainianWar #RussiaUkraineWar #PutinHitler #Russians #PutinWarCrimes #UkraineWar #RussianWarCrimes https://t.co/ewd4igaMsm",ActionTime,2022-05-23 13:41:40+00:00,2022-05-23 13:44:53.049594+00:00
1528732861897089024,"On Russian state TV, political scientist Sergey Mikheyev summarized what seems to be the Kremlin's strategy in Ukraine: grab whatever Russia can get and later claim it was their goal anyhow. At the max, they want all of Ukraine and the final solution of the ""Ukrainian question."" https://t.co/G2KhZoypfM",JuliaDavisNews,2022-05-23 13:41:31+00:00,2022-05-23 13:44:53.243305+00:00
1528732858579394560,"Maybe it is not the time to say who was right and who was wrong on Russia but it simply not true that “we all” misjudged Russia and especially Putin. To many examples were on the road #Crimea 2014, #nemtsov 2015, #Navalny 2020 and many other. https://t.co/mj9GzhMGjf",Kot_Behemot_NSA,2022-05-23 13:41:30+00:00,2022-05-23 13:44:53.345676+00:00
1528732857782439937,"Poland's government has terminated a 30-year-old agreement with Russia over gas supplies and infrastructure, the country's climate minister, Anna Moskwa announced. 
""We have always known that Gazprom is not a trustworthy partner,"" she added.",Sandboy1,2022-05-23 13:41:30+00:00,2022-05-23 13:44:53.381244+00:00
1528733160564961280,"Seeking to remake U.N. in its own image, China has worked to influence its 15 specialized agencies, with WHO complicit in PRC's coverup of the Covid virus's origins. As @mbachelet's visit shows, the world's largest autocracy is also bending UN human-rights mechanisms to its will. https://t.co/BCQGgNgMSv",Savitri4Ever,2022-05-23 13:42:42+00:00,2022-05-23 13:44:53.447455+00:00
1528733155179520000,There's not a lot of ambiguity in America's Taiwan policy of strategic ambiguity.  https://t.co/SY7hNP8Tw3,ScipioApucanus,2022-05-23 13:42:41+00:00,2022-05-23 13:44:53.482702+00:00
1528733152793047042,Foreign investors are fleeing China — Xi Jinping’s policies are having a profound and painful impact on markets. They have knocked $2 trillion from Chinese shares listed in Hong Kong and New York https://t.co/3hxi2V9evo,Eorganorgan,2022-05-23 13:42:40+00:00,2022-05-23 13:44:53.514866+00:00
1528733151828254722,Optima Integration Group China &amp; Asia Pak Investments Pakistan in spirit to enhance B2B Agricultural Cooperation between 🇵🇰 and 🇨🇳 signed an MoU under the auspices of BoI. Federal Minister BOI @ChSalikHussain was the chief guest &amp; Secretary BOI Ms. @fareena_mazhar ..1/3 https://t.co/2bpdZTAufi,PTVNewsOfficial,2022-05-23 13:42:40+00:00,2022-05-23 13:44:53.552267+00:00
1528733149966086146,This one sentence says a lot about the state of global higher education. https://t.co/fNFSzilsTi https://t.co/0qyLaHUxzQ,sarahemclaugh,2022-05-23 13:42:40+00:00,2022-05-23 13:44:53.586876+00:00
1528733113089662976,"Business Insider South Africa: SA's cyberspace is under attack by China-linked group that targets job hunters.
https://t.co/7voLhRB3OM

via @GoogleNews",sbudamusic,2022-05-23 13:42:31+00:00,2022-05-23 13:44:53.654535+00:00
1528733112129277958,"More than 90% of Apple products such as iPhones, iPads and MacBooks are made in China. The company is telling outside contractors it wants to spread production to other countries.    
https://t.co/y7LdoCh3wm via @WSJ",PaulPage,2022-05-23 13:42:31+00:00,2022-05-23 13:44:53.687650+00:00
1528733071461142528,"This is big. Since Nixon renormalized relations with the PRC (mainland China), the US has played a delicate diplomatic balancing act about the ROC (Taiwan), which de facto has a separate government, but which the PRC claims is a renegade province. 1/4
https://t.co/s9OQdtCuIv",AjaanMark,2022-05-23 13:42:21+00:00,2022-05-23 13:44:53.755098+00:00
1528733059583033345,"From the earliest days of space travel, astronauts told us about the things here on earth they could see as they circled the planet. The lights of New York City, the Great Wall of China and the snow caps of both Kilimanjaro and Mount Kenya. https://t.co/Sv5XuLPjHM",tzDiscovery,2022-05-23 13:42:18+00:00,2022-05-23 13:44:53.789794+00:00
1528733036900229123,"Thanks to U.S. imperialism, less than 50% of Okinawans speak the Native Okinawan language, and around 1% of Hawaiians speak Hawaiian fluently.

Meanwhile ~99% of China's ethnic minorities speak their Native language. https://t.co/fqwmfjFzsv",Aco1Z,2022-05-23 13:42:13+00:00,2022-05-23 13:44:53.824567+00:00
1528733184367726595,"Ukrainian neo-Nazi Dmitry Kukharchuk, who tortured Russian prisoners on camera, has photos with US Congresswoman Victoria Spartz. 

Let’s not pretend the U.S doesn’t know who they are, they simply ignore it &amp; lie to fulfill their narrative of vilifying Russia. https://t.co/7lTkarKmbH",hairymarx1,2022-05-23 13:42:48+00:00,2022-05-23 13:44:53.862807+00:00
1528733157415174150,"Botswana Coal may just benefit from Russia Ukraine War:
15 years ago Europe and the world decided gore enough of coal consumption and in the past decade it has proved almost impossible to fund any projects coal related because it was seen as a dirty fuel
(Thread)",BryanOaitse,2022-05-23 13:42:41+00:00,2022-05-23 13:44:54.036450+00:00
1528733137445978112,"Ukrainian President Volodymr Zelensky calls for 'maximum sanctions' against Russia, asks business leaders to stop trading with Moscow as he addresses the World Economic Forum (@wef) meeting at #Davos22

#DavosAgenda

@ollybarratt speaks to @joinsumit for more details from Davos https://t.co/a8Z4Jgs4LD",ollybarratt,2022-05-23 13:42:37+00:00,2022-05-23 13:44:54.103555+00:00
1528733133297700864,"@FHeisbourg Because Russia has a strong relationship with India, the relationship between Moscow and Beijing is not an alliance relationship. If it were, the Russians would be alongside the Chinese in the Himalayas, says defence analyst François Heisbourg @FHeisbourg at #ThePrintOTC",ThePrintHindi,2022-05-23 13:42:36+00:00,2022-05-23 13:44:54.142863+00:00
1528733129657225216,Russia is considering a plan to ease a key control on capital flows that has helped drive the ruble to the highest levels in four years. https://t.co/JYDnblvFE3 via @markets,rhjameson,2022-05-23 13:42:35+00:00,2022-05-23 13:44:54.176749+00:00
1528733118756052992,"The Div. IV Regional SB Semifinals at Northmont have also been moved to Tuesday due to the rainy Wednesday forecast.

2pm: Mechanicsburg vs. Bradford
5pm: Russia vs. East Knox",WOSNScores,2022-05-23 13:42:32+00:00,2022-05-23 13:44:54.208887+00:00
1528733438676971520,"🇮🇳🇯🇵🇦🇺🇺🇸| A serious stocktaking is expected to be undertaken during the #QuadSummit2022, writes @bhatia_rk in @htTweets

He analyses the #political dimension given the increased focus on #Russia rather than #China and points out gaps in the #Quad strategy.
https://t.co/P6J8JpBuqT",Dasthageer99,2022-05-23 13:43:48+00:00,2022-05-23 13:44:54.244004+00:00
1528733436432752642,"A team of Chinese scientists has discovered a giant karst sinkhole, with an ancient forest inside, multiple media outlets have reported. Located in south China's Guangxi Zhuang Autonomous Region, the pit is 192 meters deep &amp; is home to ancient trees, up to 40 meters tall! https://t.co/P6mbN16kwt",westonfront,2022-05-23 13:43:48+00:00,2022-05-23 13:44:54.278506+00:00
1528733433538695171,"When asked if America would act if China invades Taiwan, Biden quietly answered ""Yes"".
No bluster and baloney about ""fire and fury"". Just a sober response to a serious question. 
China hears that more loudly than a ridiculous, macho, chest pounding.
That is what leadership is.",woozy0613,2022-05-23 13:43:47+00:00,2022-05-23 13:44:54.314863+00:00
1528733417701007362,"As @UNHumanRights chief @mbachelet heads to #China, 19,645 people call on her to investigate China's hidden Colonial Boarding Schools in #Tibet of which 80% of Tibetan children are potentially subjected to devastating psychological harm. 
#ProtectTibetsChildren https://t.co/zMBPqFsIg3",tingdc,2022-05-23 13:43:43+00:00,2022-05-23 13:44:54.386403+00:00
1528733413439684610,US will defend Taiwan if China decided to attack them says Biden . Expensive joke that China would not take,BadManSaks,2022-05-23 13:43:42+00:00,2022-05-23 13:44:54.459414+00:00
1528733372901638144,"Business Insider South Africa: SA's cyberspace is under attack by China-linked group that targets job hunters.
https://t.co/7voLhRB3OM

via @GoogleNews",sunraysandstuff,2022-05-23 13:43:33+00:00,2022-05-23 13:44:54.658807+00:00
1528733360461586432,"A team of explorers has discovered a giant sinkhole in China which could have 'species unknown to science' till now

https://t.co/Nq5uC4fM7U",bigfundu,2022-05-23 13:43:30+00:00,2022-05-23 13:44:54.692717+00:00
1528733316022603777,Biden Says U.S. Military Would Defend Taiwan if China Invaded https://t.co/yfJTmaevRu,mstandaert,2022-05-23 13:43:19+00:00,2022-05-23 13:44:54.764224+00:00
1528733307868946437,"Upgrade to Early Warning and read our daily report, which includes an intelligence summary for

 - Russia-NATO
- U.S.-China
- Geopolitical
- Domestic
- Low Intensity Conflict (Far Left/Far Right)

Sign up for the Early Warning intel brief: https://t.co/a04nMzevRT",jackmurphylive,2022-05-23 13:43:17+00:00,2022-05-23 13:44:54.797180+00:00
1528733301040504833,#Biden says U.S. would #intervenemilitarily if #China attacks #Taiwan. It's has more on how his comments are making waves.  https://t.co/8pprLTR5Sn,tsurumi__,2022-05-23 13:43:16+00:00,2022-05-23 13:44:54.834174+00:00
1528733300986204162,"First batch of ‘Made in China’ buses delivered to Pakistan 

#APPNews #Pakistan 🇵🇰 #China 🇨🇳 
@CathayPak @PakinChina_ @ForeignOfficePk 

https://t.co/kcKQJcrIrm via @appcsocialmedia",appcsocialmedia,2022-05-23 13:43:16+00:00,2022-05-23 13:44:54.867547+00:00
1528733451683352576,#Russia's Armed Forces may afford to be quite methodical and take all the time needed to properly demilitarize #Ukraine. The collective West for its part is pressed for time – because the blowback on the West's economy is already large and will become vicious.,Violetta_2021,2022-05-23 13:43:52+00:00,2022-05-23 13:44:54.902904+00:00
1528733450156515329,"Russia has forcibly deported more than 1.3 million Ukrainians to its territory. These are fighting protests, cheap labor, and replenishing the demographic balance in depressed regions.
In fact, millions of Ukrainians are being abducted. https://t.co/nrrjd9aV6Z",Sneekyboy,2022-05-23 13:43:51+00:00,2022-05-23 13:44:54.971267+00:00
1528733448910905346,"US President Joe Biden has signed a bill that will provide $40 billion in military and financial aid to Ukraine amid the war with Russia.

https://t.co/0ncMhtCCCc",NewVoiceUkraine,2022-05-23 13:43:51+00:00,2022-05-23 13:44:55.005923+00:00
1528733443923791872,Of course an ex-Obama diplomat would be the one blaming Russia as well as admitting he lied and acting like that’s a normal and expected thing. https://t.co/8KwReWlbT7,Patriotbrady3,2022-05-23 13:43:50+00:00,2022-05-23 13:44:55.042822+00:00
1528733432154574852,"Ukrainian President Volodymr Zelensky calls for 'maximum sanctions' against Russia, asks business leaders to stop trading with Moscow as he addresses the World Economic Forum (@wef) meeting at #Davos22

#DavosAgenda

@ollybarratt speaks to @joinsumit for more details from Davos https://t.co/a8Z4Jgs4LD",TibetPeople,2022-05-23 13:43:47+00:00,2022-05-23 13:44:55.076169+00:00
1528733412391014400,"Warning Graphic
#Ukrainian ultranationalists beat up a #Russian girl - kicks in the head, the body, even tried to brake her arm. All of this under a #nazi, #USA government.
#war #Russia #Ukraine #NaziUkraine #NazisInUkraine #RussiaUkraineWar #UkraineRussiaWar #Fascism #Racism https://t.co/y7HUIjfXTs",BabeufGr,2022-05-23 13:43:42+00:00,2022-05-23 13:44:55.216212+00:00
