id,full_text,posted_by,created_at,checked_at
1528729726667198464,"Cardinals' Albert Pujols homers twice, nears Alex Rodriguez on all-time list https://t.co/yyBFnDuZ7W",realTuckFrumper,2022-05-23 13:29:03+00:00,2022-05-23 13:34:10.652843+00:00
1528730039105249280,"Bill Maher: Kids Coming Out As Gay Because It's 'Trendy,' Blames Dems
  https://t.co/ywUwI2gpau",townhallcom,2022-05-23 13:30:18+00:00,2022-05-23 13:34:10.652846+00:00
1528730021090709510,Very comforting words from the President https://t.co/NUz8mRMBmu,DailyCaller,2022-05-23 13:30:14+00:00,2022-05-23 13:34:10.652852+00:00
1528730021090709510,Very comforting words from the President https://t.co/NUz8mRMBmu,DailyCaller,2022-05-23 13:30:14+00:00,2022-05-23 13:34:10.652862+00:00
1528730254965149698,"Dude, you HIGH? John Harwood DRAAAGED for INSISTING Biden’s inflation isn’t actually crushing Americans and HOO BOY

https://t.co/PJLxItzHIz",TwitchyTeam,2022-05-23 13:31:09+00:00,2022-05-23 13:34:10.652868+00:00
1528729884746448899,Biden: US would intervene with military to defend Taiwan | AP News https://t.co/oXWnfmj4NU,islandlife2014,2022-05-23 13:29:41+00:00,2022-05-23 13:34:23.616185+00:00
1528729972977848320,"Either this is a head fake, or staggering incompetence by the Biden Regime to let this leak. 

 https://t.co/Jt3YUnLOg0",NoDaTeddi,2022-05-23 13:30:02+00:00,2022-05-23 13:34:23.832992+00:00
1528730228528390144,Russian Diplomat To UN In Geneva Resigns Over War In Ukraine : https://t.co/rEQsDtXkf4 https://t.co/2GH3KRKAgE,USRealityCheck,2022-05-23 13:31:03+00:00,2022-05-23 13:34:24.814150+00:00
1528730820797661184,❌The World Health Organization has become China’s puppet. They MUST be STOPPED❌,All435Reps,2022-05-23 13:33:24+00:00,2022-05-23 13:34:25.728096+00:00
1528730773544529921,Biden: US would intervene with military to defend Taiwan | AP News https://t.co/oXWnfmj4NU,tgclark56,2022-05-23 13:33:13+00:00,2022-05-23 13:34:25.828326+00:00
1528730740581490691,Biden vows military defence of Taiwan if China invades https://t.co/z2dozKSm8U https://t.co/bh7swCJX8e,markjuelich,2022-05-23 13:33:05+00:00,2022-05-23 13:34:25.953242+00:00
1528732479384719361,"The @nytimes had a very brief moment where they credited Florida for keeping schools open during COVID.

That, of course, was after two years where they accused Florida officials of murder for it. https://t.co/YmIwdPdfKy",theMRC,2022-05-23 13:40:00+00:00,2022-05-23 13:44:37.050034+00:00
1528733341565870080,"A unanimous Wisconsin Supreme Court on Friday broadened who can legally carry concealed weapons in the state, overturning a lower court's ruling dealing with a man whose license was revoked due to a domestic violence conviction.

 https://t.co/IcU9oyWn6D",newsmax,2022-05-23 13:43:25+00:00,2022-05-23 13:44:37.050022+00:00
1528733114209476608,"Coffee giant Starbucks Corp. is closing down its Russian legal entity Siren Coffee and will let its employees in the country go over the next few months, Russian media outlet Sota Vision reported on Monday, citing a source.
 https://t.co/KMhO9XCM5X",newsmax,2022-05-23 13:42:31+00:00,2022-05-23 13:44:37.050035+00:00
1528732479384719361,"The @nytimes had a very brief moment where they credited Florida for keeping schools open during COVID.

That, of course, was after two years where they accused Florida officials of murder for it. https://t.co/YmIwdPdfKy",theMRC,2022-05-23 13:40:00+00:00,2022-05-23 13:44:37.050036+00:00
1528732540512641031,"""We have a president that has no plans, no strategies, so it seems like from week to week, month to month, there are key products that are not hitting the shelves in the United States. That is the fault of Joe Biden,"" said @ByronDonalds on Monday's ""Wake Up America."" https://t.co/9SLZNaA05W",newsmax,2022-05-23 13:40:14+00:00,2022-05-23 13:44:37.049994+00:00
1528732540512641031,"""We have a president that has no plans, no strategies, so it seems like from week to week, month to month, there are key products that are not hitting the shelves in the United States. That is the fault of Joe Biden,"" said @ByronDonalds on Monday's ""Wake Up America."" https://t.co/9SLZNaA05W",newsmax,2022-05-23 13:40:14+00:00,2022-05-23 13:44:37.049994+00:00
1528733458276622336,Senator Josh Hawley asked Biden’s Energy Secretary if any of the Biden policies have had an effect on gas prices… here’s what she said. https://t.co/htG2sWQUuM,DailyCaller,2022-05-23 13:43:53+00:00,2022-05-23 13:44:37.050011+00:00
1528732975810093057,"On the ground in Piedras Negras, MX for @townhallcom. Despite Title 42 remaining in place, groups of immigrants continue to illegally cross the Rio Grande into the United States. A helicopter from Mexico hovered above their heads while they crossed. https://t.co/0WeUFFuLCB",townhallcom,2022-05-23 13:41:58+00:00,2022-05-23 13:44:37.050043+00:00
1528733341565870080,"A unanimous Wisconsin Supreme Court on Friday broadened who can legally carry concealed weapons in the state, overturning a lower court's ruling dealing with a man whose license was revoked due to a domestic violence conviction.

 https://t.co/IcU9oyWn6D",newsmax,2022-05-23 13:43:25+00:00,2022-05-23 13:44:37.050031+00:00
1528733458276622336,Senator Josh Hawley asked Biden’s Energy Secretary if any of the Biden policies have had an effect on gas prices… here’s what she said. https://t.co/htG2sWQUuM,DailyCaller,2022-05-23 13:43:53+00:00,2022-05-23 13:44:37.050011+00:00
1528733341565870080,"A unanimous Wisconsin Supreme Court on Friday broadened who can legally carry concealed weapons in the state, overturning a lower court's ruling dealing with a man whose license was revoked due to a domestic violence conviction.

 https://t.co/IcU9oyWn6D",newsmax,2022-05-23 13:43:25+00:00,2022-05-23 13:44:37.050022+00:00
1528732975810093057,"On the ground in Piedras Negras, MX for @townhallcom. Despite Title 42 remaining in place, groups of immigrants continue to illegally cross the Rio Grande into the United States. A helicopter from Mexico hovered above their heads while they crossed. https://t.co/0WeUFFuLCB",townhallcom,2022-05-23 13:41:58+00:00,2022-05-23 13:44:37.050039+00:00
1528733341565870080,"A unanimous Wisconsin Supreme Court on Friday broadened who can legally carry concealed weapons in the state, overturning a lower court's ruling dealing with a man whose license was revoked due to a domestic violence conviction.

 https://t.co/IcU9oyWn6D",newsmax,2022-05-23 13:43:25+00:00,2022-05-23 13:44:37.050031+00:00
1528732479384719361,"The @nytimes had a very brief moment where they credited Florida for keeping schools open during COVID.

That, of course, was after two years where they accused Florida officials of murder for it. https://t.co/YmIwdPdfKy",theMRC,2022-05-23 13:40:00+00:00,2022-05-23 13:44:37.050034+00:00
1528733114209476608,"Coffee giant Starbucks Corp. is closing down its Russian legal entity Siren Coffee and will let its employees in the country go over the next few months, Russian media outlet Sota Vision reported on Monday, citing a source.
 https://t.co/KMhO9XCM5X",newsmax,2022-05-23 13:42:31+00:00,2022-05-23 13:44:37.050035+00:00
1528732479384719361,"The @nytimes had a very brief moment where they credited Florida for keeping schools open during COVID.

That, of course, was after two years where they accused Florida officials of murder for it. https://t.co/YmIwdPdfKy",theMRC,2022-05-23 13:40:00+00:00,2022-05-23 13:44:37.050036+00:00
1528732975810093057,"On the ground in Piedras Negras, MX for @townhallcom. Despite Title 42 remaining in place, groups of immigrants continue to illegally cross the Rio Grande into the United States. A helicopter from Mexico hovered above their heads while they crossed. https://t.co/0WeUFFuLCB",townhallcom,2022-05-23 13:41:58+00:00,2022-05-23 13:44:37.050039+00:00
1528732975810093057,"On the ground in Piedras Negras, MX for @townhallcom. Despite Title 42 remaining in place, groups of immigrants continue to illegally cross the Rio Grande into the United States. A helicopter from Mexico hovered above their heads while they crossed. https://t.co/0WeUFFuLCB",townhallcom,2022-05-23 13:41:58+00:00,2022-05-23 13:44:37.050043+00:00
1528732063439937537,"Monkeypox
No Baby Formula
Record High Gas
Inflation 
Stock Market Panic
Border Crisis
Biden Floating Hot War with China

Happy Monday!",AmandaLeeHouse,2022-05-23 13:38:21+00:00,2022-05-23 13:44:50.261599+00:00
1528732006099603458,New China Exclusive G-Shock x #Transformers Collaboration Leaks via @lowyatnet https://t.co/6m7k4xPiar,transformersad,2022-05-23 13:38:07+00:00,2022-05-23 13:44:50.548699+00:00
1528732059925110785,Thailand ready to boost trade with Russia to $10 billion: Jurin https://t.co/4vPwVnDk1w,SoClaimon,2022-05-23 13:38:20+00:00,2022-05-23 13:44:50.714664+00:00
1528732051347849219,"Russia put #putinphile @repMTG on their #963travelban list, as though they are providing cover for her as well as other clown-car members @repGosar, @repLouieGohmert, @MattGaetz &amp; @repBoebert. 

@GOP er: Marjorie Taylor Greene he's voting Dem 'cause of her https://t.co/KmtjWm6K05",bmeier79,2022-05-23 13:38:18+00:00,2022-05-23 13:44:50.778214+00:00
1528732274442878979,"Monkeypox
No Baby Formula
Record High Gas
Inflation 
Stock Market Panic
Border Crisis
Biden Floating Hot War with China

Happy Monday!",TimMeadsUSA,2022-05-23 13:39:11+00:00,2022-05-23 13:44:51.013189+00:00
1528732240838111232,"FM @BBhuttoZardari undertook his first bilateral visit to #China at the invitation of State Councilor &amp; FM #WangYi. 

❗️The visit coincided with 71st anniversary celebrations of #PakChinaFriendship. 

📍@MFA_China 
📍@PakinChina_ 
📍@CathayPak 

🇵🇰🤝🇨🇳

#PakFMinChina https://t.co/3hWub252Ss",TariqueBuledi,2022-05-23 13:39:03+00:00,2022-05-23 13:44:51.176027+00:00
1528732337550376968,"BREAKING: Boris Johnson fails to join Canada in sanctioning Alexander Lebedev.

- Canada says Lebedev is among ""key members of Putin’s inner circle”
- They accuse him of enabling invasion of Ukraine
- No 10 won't comment on Canada's “different judgement.”

https://t.co/qc8YcWpk68",StecEng22,2022-05-23 13:39:26+00:00,2022-05-23 13:44:51.415667+00:00
1528732623815704576,McDonald's will sell Russia stores to a local licensee who will rebrand these `symbols of flourishing American capitalism`:  https://t.co/9T4t6Fpxra,VeganPlace,2022-05-23 13:40:34+00:00,2022-05-23 13:44:52.116355+00:00
1528732584519380998,"BREAKING: Boris Johnson fails to join Canada in sanctioning Alexander Lebedev.

- Canada says Lebedev is among ""key members of Putin’s inner circle”
- They accuse him of enabling invasion of Ukraine
- No 10 won't comment on Canada's “different judgement.”

https://t.co/qc8YcWpk68",NotRecorded,2022-05-23 13:40:25+00:00,2022-05-23 13:44:52.382966+00:00
1528732577305067527,Nets Ignore News FBI Knew Trump-Russia Collusion Was a Hoax All Along:  https://t.co/lyu2BlgnM6,Goosey871,2022-05-23 13:40:23+00:00,2022-05-23 13:44:52.453968+00:00
1528732879626305537,"Biden stirs another big mess, this time with China in regard to Taiwan. This moron cannot help himself but drive the World ever so closely to a major war. https://t.co/NZ46IrmlgZ",intrascendente,2022-05-23 13:41:35+00:00,2022-05-23 13:44:52.584464+00:00
1528732862370938880,"A miracle of divine!
New “Special Collection” by
#ZiadNakad
🌟 
...
#ZN #SpecialCollection #HauteCouture2022 #NewCollection2022 #HauteCouture #SpringSummer2022 #Lebanon #Beirut #Paris #Monaco #China #Russia https://t.co/GgYGNukITt",modareforma,2022-05-23 13:41:31+00:00,2022-05-23 13:44:52.684132+00:00
1528732885850771457,"Kellyanne Conway GOES OFF after Hillary Clinton CAUGHT cooking up dirty Russia collusion LIE:

""It was all a HOAX."" https://t.co/V6szS5dNuL",cmteed,2022-05-23 13:41:37+00:00,2022-05-23 13:44:53.179166+00:00
1528732879118905347,Hope they wont come and blame Russia/Ukraine war as the cause of the Forestry sale.,MikeOkuley,2022-05-23 13:41:35+00:00,2022-05-23 13:44:53.211798+00:00
1528733159956914177,"BREAKING: Boris Johnson fails to join Canada in sanctioning Alexander Lebedev.

- Canada says Lebedev is among ""key members of Putin’s inner circle”
- They accuse him of enabling invasion of Ukraine
- No 10 won't comment on Canada's “different judgement.”

https://t.co/qc8YcWpk68",catovitch,2022-05-23 13:42:42+00:00,2022-05-23 13:44:54.000524+00:00
1528733398306783232,"#Paphiopedilum concolor
#Epiphytic or #terrestrial #orchid from #China thru to #Vietnam growing in leaf litter or on rocks at 10-1000m Apple #scented #flowers
Grown by Jean Barker #Photo by Chris Barker Both members of @orchidcommittee
#orchid #orchids #nature #botany #PHOTOS https://t.co/LsM2LP0nmj",Kon_tessa,2022-05-23 13:43:39+00:00,2022-05-23 13:44:54.525350+00:00
1528733387560820736,"""These new rules (on US outbound investment to China) are likely to prove costly, confusing and ineffective."" Harmful &amp; Self-defeating indeed.
https://t.co/QBSXWm44wm",ChinaMissionGva,2022-05-23 13:43:36+00:00,2022-05-23 13:44:54.593064+00:00
1528733374160027648,China Plans Tax Relief of Over $21 Billion to Lift Economy  https://t.co/BZFiytT5oq,carolmassar,2022-05-23 13:43:33+00:00,2022-05-23 13:44:54.625629+00:00
1528734040957779969,John Daly Pulls Off Epic Move Involving A Cigarette During An Interview https://t.co/R8YT0mDNjv,DailyCaller,2022-05-23 13:46:12+00:00,2022-05-23 13:50:42.988033+00:00
1528733620646584320,"Busy weekend in DC!  I was there for a training with @FreedomWorks, but took the opportunity to meet with the education teams for both @MikeLeeforUtah &amp; @BurgessOwens .  It is not enough to uncover what is going on in education.  You have to inform others &amp; be a force for change. https://t.co/Cy7VCkvirs",FreedomWorks,2022-05-23 13:44:32+00:00,2022-05-23 13:50:42.988043+00:00
1528733738867118081,"Why Mothers Have A Duty To Nourish Any Children Inside Their Wombs
https://t.co/k4EznWZvYC",FDRLST,2022-05-23 13:45:00+00:00,2022-05-23 13:50:42.988043+00:00
1528734819714478081,Newly unemployed government minister forced to sell one of 12 investment homes just to make ends meet,chaser,2022-05-23 13:49:18+00:00,2022-05-23 13:50:42.988041+00:00
1528733741278961667,Oklahoma Moves To Ban Most Abortions For The Second Time In Five Weeks https://t.co/dZfgaqvikP,DailyCaller,2022-05-23 13:45:01+00:00,2022-05-23 13:50:42.988040+00:00
1528734819714478081,Newly unemployed government minister forced to sell one of 12 investment homes just to make ends meet,chaser,2022-05-23 13:49:18+00:00,2022-05-23 13:50:42.988030+00:00
1528734819714478081,Newly unemployed government minister forced to sell one of 12 investment homes just to make ends meet,chaser,2022-05-23 13:49:18+00:00,2022-05-23 13:50:42.988030+00:00
1528734040957779969,John Daly Pulls Off Epic Move Involving A Cigarette During An Interview https://t.co/R8YT0mDNjv,DailyCaller,2022-05-23 13:46:12+00:00,2022-05-23 13:50:42.988033+00:00
1528733741278961667,Oklahoma Moves To Ban Most Abortions For The Second Time In Five Weeks https://t.co/dZfgaqvikP,DailyCaller,2022-05-23 13:45:01+00:00,2022-05-23 13:50:42.988040+00:00
1528734819714478081,Newly unemployed government minister forced to sell one of 12 investment homes just to make ends meet,chaser,2022-05-23 13:49:18+00:00,2022-05-23 13:50:42.988041+00:00
1528733909038637056,"""As you see [RPGs] coming up, there's nothing you can do...You just watch them go by and hope the next one doesn't hit you.""

Former Delta Force operators explain why dying on a helicopter is the worst way to go.

LISTEN: https://t.co/cfeWv5doKn",DailyCaller,2022-05-23 13:45:41+00:00,2022-05-23 13:50:42.988045+00:00
1528733738867118081,"Why Mothers Have A Duty To Nourish Any Children Inside Their Wombs
https://t.co/k4EznWZvYC",FDRLST,2022-05-23 13:45:00+00:00,2022-05-23 13:50:42.988043+00:00
1528733620646584320,"Busy weekend in DC!  I was there for a training with @FreedomWorks, but took the opportunity to meet with the education teams for both @MikeLeeforUtah &amp; @BurgessOwens .  It is not enough to uncover what is going on in education.  You have to inform others &amp; be a force for change. https://t.co/Cy7VCkvirs",FreedomWorks,2022-05-23 13:44:32+00:00,2022-05-23 13:50:42.988043+00:00
1528733909038637056,"""As you see [RPGs] coming up, there's nothing you can do...You just watch them go by and hope the next one doesn't hit you.""

Former Delta Force operators explain why dying on a helicopter is the worst way to go.

LISTEN: https://t.co/cfeWv5doKn",DailyCaller,2022-05-23 13:45:41+00:00,2022-05-23 13:50:42.988045+00:00
1528733909038637056,"""As you see [RPGs] coming up, there's nothing you can do...You just watch them go by and hope the next one doesn't hit you.""

Former Delta Force operators explain why dying on a helicopter is the worst way to go.

LISTEN: https://t.co/cfeWv5doKn",DailyCaller,2022-05-23 13:45:41+00:00,2022-05-23 13:50:42.988048+00:00
1528733909038637056,"""As you see [RPGs] coming up, there's nothing you can do...You just watch them go by and hope the next one doesn't hit you.""

Former Delta Force operators explain why dying on a helicopter is the worst way to go.

LISTEN: https://t.co/cfeWv5doKn",DailyCaller,2022-05-23 13:45:41+00:00,2022-05-23 13:50:42.988048+00:00
1528733952827342850,"Yet another ignorant statement.. #Fentanyl is absorbed through the skin and can be used as a weapon even in small quantities delivered by drones. 

The US recently captured enough #Fentanyl to kill 900,000,000 ppl. 

It was manufactured in #China

#trumparmy
@AppSame 
@copdoc1 https://t.co/pGsSn1ItYa",AppSame,2022-05-23 13:45:51+00:00,2022-05-23 13:51:00.257428+00:00
1528734095982960640,"“Only failure can persuade the Russians themselves to question the sense and purpose of a colonial ideology that has repeatedly impoverished and ruined their own economy and society, as well as those of their neighbors, for decades.” https://t.co/nnQe8Si3zn",artby_TNT,2022-05-23 13:46:25+00:00,2022-05-23 13:51:00.490362+00:00
1528734090056318977,"“Ukraine will have to push Russia out of as much territory as possible, incl. the occupation in the south &amp; in Donbas. 🇺🇦 victory means that Putin’s doctrine &amp; Russian revanchism is contained [in Russia] &amp;, eventually, put an end to completely,” @Orysiaua
https://t.co/9DYeRf05cc",CHRussiaEurasia,2022-05-23 13:46:24+00:00,2022-05-23 13:51:00.580692+00:00
1528734635341094912,"@a_newsman Talk about a BRUTAL Headline from China State Affiliated media!!!  
The world is watching this Great American Sh*t Show!!!
https://t.co/0qOIMbxlD9",Pamsta67,2022-05-23 13:48:34+00:00,2022-05-23 13:51:02.387220+00:00
1528734918595211264,Biden: US would send military to defend Taiwan if China were to invade https://t.co/7I9hgMqLMD,sanmonbunshi1,2022-05-23 13:49:41+00:00,2022-05-23 13:51:03.292396+00:00
1528735263064674304,Did she think this was going to help her campaign? https://t.co/jdSTmW4nzx,WestJournalism,2022-05-23 13:51:03+00:00,2022-05-23 13:56:34.745187+00:00
1528735646189117440,Iranian president calls for 'revenge' after Islamic Revolution Guard Corps colonel shot to death https://t.co/JemDmItaKF,realTuckFrumper,2022-05-23 13:52:35+00:00,2022-05-23 13:56:34.745198+00:00
1528735959826804736,"What happens when you kill a bunch of terrorists, but one of them attempts a suicide attack with a grenade?

Apparently, you kick back and laugh about it! Buckle up for this awesome Delta Force story. https://t.co/UOAWVCSzSm",DailyCaller,2022-05-23 13:53:50+00:00,2022-05-23 13:56:34.745142+00:00
1528735639251787776,Look: David Bowie reflects on life in teaser for 'Moonage Daydream' documentary https://t.co/WcXl5Ebqpw,realTuckFrumper,2022-05-23 13:52:33+00:00,2022-05-23 13:56:34.745144+00:00
1528735310040838150,Sounds like Joe Biden just gave up the Dems’ game on skyrocketing gas prices once and for all [video] https://t.co/G0ScRXreCt,TwitchyTeam,2022-05-23 13:51:15+00:00,2022-05-23 13:56:34.745152+00:00
1528736140685062144,"What a surprise: The party that doesn't think America was ever that great also doesn't think its individual states are too fantastic, either.
 
 #2022midtermelections #Campaign #Democrats #Fundraising #Georgia #politics #StaceyAbrams #tweet https://t.co/cKDYycoBFz",conserv_tribune,2022-05-23 13:54:33+00:00,2022-05-23 13:56:34.745206+00:00
1528735639251787776,Look: David Bowie reflects on life in teaser for 'Moonage Daydream' documentary https://t.co/WcXl5Ebqpw,realTuckFrumper,2022-05-23 13:52:33+00:00,2022-05-23 13:56:34.745189+00:00
1528735300469542912,Guy Gets Absolutely Rocked During Airport Brawl https://t.co/CG04BqKOSx,DailyCaller,2022-05-23 13:51:12+00:00,2022-05-23 13:56:34.745150+00:00
1528735959826804736,"What happens when you kill a bunch of terrorists, but one of them attempts a suicide attack with a grenade?

Apparently, you kick back and laugh about it! Buckle up for this awesome Delta Force story. https://t.co/UOAWVCSzSm",DailyCaller,2022-05-23 13:53:50+00:00,2022-05-23 13:56:34.745142+00:00
1528735639251787776,Look: David Bowie reflects on life in teaser for 'Moonage Daydream' documentary https://t.co/WcXl5Ebqpw,realTuckFrumper,2022-05-23 13:52:33+00:00,2022-05-23 13:56:34.745144+00:00
1528735300469542912,Guy Gets Absolutely Rocked During Airport Brawl https://t.co/CG04BqKOSx,DailyCaller,2022-05-23 13:51:12+00:00,2022-05-23 13:56:34.745150+00:00
1528735310040838150,Sounds like Joe Biden just gave up the Dems’ game on skyrocketing gas prices once and for all [video] https://t.co/G0ScRXreCt,TwitchyTeam,2022-05-23 13:51:15+00:00,2022-05-23 13:56:34.745152+00:00
1528735646189117440,Iranian president calls for 'revenge' after Islamic Revolution Guard Corps colonel shot to death https://t.co/JemDmItaKF,realTuckFrumper,2022-05-23 13:52:35+00:00,2022-05-23 13:56:34.745208+00:00
1528735535476490241,'Motherf**kers': Former Operators Share Crazy Combat Story About Killing Terrorists In A Cave https://t.co/QuNpd1M7xC,DailyCaller,2022-05-23 13:52:08+00:00,2022-05-23 13:56:34.745182+00:00
1528735535476490241,'Motherf**kers': Former Operators Share Crazy Combat Story About Killing Terrorists In A Cave https://t.co/QuNpd1M7xC,DailyCaller,2022-05-23 13:52:08+00:00,2022-05-23 13:56:34.745182+00:00
1528735263064674304,Did she think this was going to help her campaign? https://t.co/jdSTmW4nzx,WestJournalism,2022-05-23 13:51:03+00:00,2022-05-23 13:56:34.745187+00:00
1528735639251787776,Look: David Bowie reflects on life in teaser for 'Moonage Daydream' documentary https://t.co/WcXl5Ebqpw,realTuckFrumper,2022-05-23 13:52:33+00:00,2022-05-23 13:56:34.745189+00:00
1528735959826804736,"What happens when you kill a bunch of terrorists, but one of them attempts a suicide attack with a grenade?

Apparently, you kick back and laugh about it! Buckle up for this awesome Delta Force story. https://t.co/UOAWVCSzSm",DailyCaller,2022-05-23 13:53:50+00:00,2022-05-23 13:56:34.745225+00:00
1528735646189117440,Iranian president calls for 'revenge' after Islamic Revolution Guard Corps colonel shot to death https://t.co/JemDmItaKF,realTuckFrumper,2022-05-23 13:52:35+00:00,2022-05-23 13:56:34.745198+00:00
1528736140685062144,"What a surprise: The party that doesn't think America was ever that great also doesn't think its individual states are too fantastic, either.
 
 #2022midtermelections #Campaign #Democrats #Fundraising #Georgia #politics #StaceyAbrams #tweet https://t.co/cKDYycoBFz",conserv_tribune,2022-05-23 13:54:33+00:00,2022-05-23 13:56:34.745206+00:00
1528735646189117440,Iranian president calls for 'revenge' after Islamic Revolution Guard Corps colonel shot to death https://t.co/JemDmItaKF,realTuckFrumper,2022-05-23 13:52:35+00:00,2022-05-23 13:56:34.745208+00:00
1528735959826804736,"What happens when you kill a bunch of terrorists, but one of them attempts a suicide attack with a grenade?

Apparently, you kick back and laugh about it! Buckle up for this awesome Delta Force story. https://t.co/UOAWVCSzSm",DailyCaller,2022-05-23 13:53:50+00:00,2022-05-23 13:56:34.745225+00:00
1528735318492463105,"Someone tell Michael Sussmann's lawyers to point out to John Durham that trump was NOT among the 963 Americans banned by Putin from visiting Russia.

Trading with CCP Red China @ElonMusk isn't either, nor is @SenTedCruz, @Jim_Jordan, @randpaul, @repMTG, @TuckerCarlson....",StephenGlahn,2022-05-23 13:51:17+00:00,2022-05-23 13:56:45.615764+00:00
1528735543638446081,Scientists have discovered a hidden forest inside a massive sinkhole in China https://t.co/B6urJtrRs6 https://t.co/ET1aIatWK2,dzhyde,2022-05-23 13:52:10+00:00,2022-05-23 13:56:46.559340+00:00
1528735517763719168,"the fact china jungkook holo pc - 4,300

- payo or 50% dp rem bal june 5
 - still in KR https://t.co/xVwxpZ7fpR",jmncollects,2022-05-23 13:52:04+00:00,2022-05-23 13:56:46.688168+00:00
1528735587364179968,This person writes the easiest to understand explanations and commentary on the very complicated legalities and illegalities of the Russia/Trump hoax. Follow @ProfMJCleveland https://t.co/BtKwqaP4J2,MZHemingway,2022-05-23 13:52:21+00:00,2022-05-23 13:56:47.109973+00:00
1528735579629928451,".@faridaily_ on the poverty, propaganda &amp; fear keeping Russians behind Putin: ""There is a special operation going on somewhere far away, conducted by a state on which they critically depend. There’s no need to look any closer &amp; little opportunity to do so"" https://t.co/UJAf5DoxB8",ASLuhn,2022-05-23 13:52:19+00:00,2022-05-23 13:56:47.179694+00:00
1528735766913892356,Biden: US would defend Taiwan militarily if China invaded https://t.co/1hob43DWse https://t.co/QfP8enW5zh,thehill,2022-05-23 13:53:04+00:00,2022-05-23 13:56:47.456702+00:00
1528736157344727041,This person writes the easiest to understand explanations and commentary on the very complicated legalities and illegalities of the Russia/Trump hoax. Follow @ProfMJCleveland https://t.co/BtKwqaP4J2,kjgillenwater,2022-05-23 13:54:37+00:00,2022-05-23 13:56:48.905794+00:00
1528736402833395714,"15k to 25k kids training center ESL teacher in Tianjin in Tianjin, China: office, medical, teacher https://t.co/d0qaZGazxw",postjobfree,2022-05-23 13:55:35+00:00,2022-05-23 13:56:49.168420+00:00
1528736788327460866,Trump Spokesman Trashes Pence After Former VP Declines to Rule Out Running Against Him: ‘Desperate to Chase His Lost Relevance’ https://t.co/TqaePdc0NZ,realTuckFrumper,2022-05-23 13:57:07+00:00,2022-05-23 14:02:32.201578+00:00
1528737764660879364,"‘Can’t make this sh*t UP’: Eric Swalwell’s curse-filled victory lap over Biden begging Europe for baby formula does NOT go well

https://t.co/G4l4xVRpXu",TwitchyTeam,2022-05-23 14:01:00+00:00,2022-05-23 14:02:32.201567+00:00
1528736755125473280,"LIVE IN DC: A pro-life group including @StudentsforLife activists is protesting outside the Supreme Court today, when a decision might be issued in the Dobbs case.

Stay tuned for more @townhallcom coverage 🚨 https://t.co/aWTNVBqV9b",townhallcom,2022-05-23 13:56:59+00:00,2022-05-23 14:02:32.201575+00:00
1528737283712557056,British officials confirm 19 more monkeypox cases https://t.co/VWxgN49VsN,realTuckFrumper,2022-05-23 13:59:05+00:00,2022-05-23 14:02:32.201579+00:00
1528737764660879364,"‘Can’t make this sh*t UP’: Eric Swalwell’s curse-filled victory lap over Biden begging Europe for baby formula does NOT go well

https://t.co/G4l4xVRpXu",TwitchyTeam,2022-05-23 14:01:00+00:00,2022-05-23 14:02:32.201567+00:00
1528737059967574019,"Translated from Swamp to English: Democrats enthusiastically support gas rationing. 

Capping costs was the Democrat solution during Carter and what happened? Gas lines and shortages. https://t.co/pD6MfMNJVL",FreedomWorks,2022-05-23 13:58:12+00:00,2022-05-23 14:02:32.201591+00:00
1528737764660879364,"‘Can’t make this sh*t UP’: Eric Swalwell’s curse-filled victory lap over Biden begging Europe for baby formula does NOT go well

https://t.co/G4l4xVRpXu",TwitchyTeam,2022-05-23 14:01:00+00:00,2022-05-23 14:02:32.201613+00:00
1528737517813477376,"Data Shows White Supremacists Are Not The Most Likely Mass Murderers
https://t.co/btHVef5cZi",FDRLST,2022-05-23 14:00:01+00:00,2022-05-23 14:02:32.201598+00:00
1528736755125473280,"LIVE IN DC: A pro-life group including @StudentsforLife activists is protesting outside the Supreme Court today, when a decision might be issued in the Dobbs case.

Stay tuned for more @townhallcom coverage 🚨 https://t.co/aWTNVBqV9b",townhallcom,2022-05-23 13:56:59+00:00,2022-05-23 14:02:32.201575+00:00
1528736788327460866,Trump Spokesman Trashes Pence After Former VP Declines to Rule Out Running Against Him: ‘Desperate to Chase His Lost Relevance’ https://t.co/TqaePdc0NZ,realTuckFrumper,2022-05-23 13:57:07+00:00,2022-05-23 14:02:32.201578+00:00
1528737283712557056,British officials confirm 19 more monkeypox cases https://t.co/VWxgN49VsN,realTuckFrumper,2022-05-23 13:59:05+00:00,2022-05-23 14:02:32.201579+00:00
1528737615524028419,Report: Trying To Hug Oncoming Train Still Leading Cause Of Death For Nation’s Idiots https://t.co/WRMXIIlYuV https://t.co/9pobRdyueV,TheOnion,2022-05-23 14:00:24+00:00,2022-05-23 14:02:32.201600+00:00
1528737654552117248,University Quietly Alters Application That Excluded White People After Professor Files Complaint https://t.co/0LlEtOVknK,DailyCaller,2022-05-23 14:00:34+00:00,2022-05-23 14:02:32.201592+00:00
1528737517813477376,"Data Shows White Supremacists Are Not The Most Likely Mass Murderers
https://t.co/btHVef5cZi",FDRLST,2022-05-23 14:00:01+00:00,2022-05-23 14:02:32.201603+00:00
